student_key,student_id,first_name,last_name,gender,nationality,birthdate,grade_level,class_id
47184,47184,Ali,Al Falahi,M,Emirati,2014-08-28,3,7
47185,47185,Hind,Al Murri,F,Indian,2017-11-05,1,2
47186,47186,Zayed,Al Murri,M,British,2010-11-30,7,20
47187,47187,Yasmin,Al Saadi,F,Indian,2008-08-10,11,31
47188,47188,Aisha,Al Shamsi,F,Syrian,2013-10-21,4,11
47189,47189,Zayed,Al Nuaimi,M,Pakistani,2016-07-15,1,1
47190,47190,Hassan,Al Zarooni,M,Arab (Other),2008-03-02,9,25
47191,47191,Hassan,Al Mansoori,M,Emirati,2007-12-08,12,36
47192,47192,Layla,Al Suwaidi,F,Bangladeshi,2008-08-13,9,26
47193,47193,Salem,Al Mazrouei,M,Pakistani,2008-08-08,9,25
47194,47194,Saif,Al Murri,M,Syrian,2018-06-09,1,1
47195,47195,Yousef,Al Nuaimi,M,Syrian,2012-11-20,5,13
47196,47196,Layla,Al Mazrouei,F,Emirati,2013-08-04,5,15
47197,47197,Sara,Al Mazrouei,F,British,2005-02-12,12,35
47198,47198,Hassan,Al Rashedi,M,Indian,2008-08-03,10,30
47199,47199,Hassan,Al Nuaimi,M,Indian,2016-04-01,2,6
47200,47200,Aisha,Al Suwaidi,F,Other,2013-10-30,6,16
47201,47201,Layla,Al Nuaimi,F,Indian,2008-03-09,10,29
47202,47202,Ahmed,Al Mazrouei,M,British,2006-10-27,11,33
47203,47203,Sara,Al Nuaimi,F,Jordanian,2015-03-01,2,5
47204,47204,Reem,Al Murri,F,British,2009-01-19,10,28
47205,47205,Yasmin,Al Zarooni,F,Pakistani,2014-05-01,4,11
47206,47206,Sara,Al Zarooni,F,Emirati,2015-08-06,3,7
47207,47207,Khalid,Al Suwaidi,M,Emirati,2017-12-15,1,3
47208,47208,Hind,Al Zarooni,F,American,2010-12-30,8,23
47209,47209,Mariam,Al Zarooni,F,Indian,2012-10-03,7,20
47210,47210,Mohammed,Al Zarooni,M,Arab (Other),2007-06-25,11,31
47211,47211,Sara,Al Nuaimi,F,Syrian,2009-05-09,8,23
47212,47212,Omar,Al Rashedi,M,Emirati,2016-07-05,3,8
47213,47213,Reem,Al Murri,F,Emirati,2013-06-28,6,16
47214,47214,Fatima,Al Saadi,F,Bangladeshi,2012-11-24,5,13
47215,47215,Mariam,Al Rashedi,F,Arab (Other),2009-12-28,9,25
47216,47216,Ahmed,Al Suwaidi,M,Emirati,2010-01-14,9,25
47217,47217,Yasmin,Al Zarooni,F,Indian,2006-05-07,12,35
47218,47218,Layla,Al Murri,F,Palestinian,2005-12-11,12,35
47219,47219,Omar,Al Nuaimi,M,Emirati,2012-02-01,7,20
47220,47220,Khalid,Al Suwaidi,M,Bangladeshi,2010-02-13,7,19
47221,47221,Sara,Al Rashedi,F,Emirati,2010-09-21,7,20
47222,47222,Yousef,Al Saadi,M,American,2007-06-07,11,31
47223,47223,Aisha,Al Saadi,F,Pakistani,2007-12-08,11,31
47224,47224,Hassan,Al Suwaidi,M,Pakistani,2015-08-04,2,5
47225,47225,Salem,Al Zarooni,M,Indian,2012-03-13,6,17
47226,47226,Fatima,Al Zarooni,F,Palestinian,2014-10-10,3,7
47227,47227,Hind,Al Falahi,F,Syrian,2013-11-04,6,18
47228,47228,Yasmin,Al Murri,F,Emirati,2015-11-23,2,6
47229,47229,Khalid,Al Shamsi,M,Emirati,2013-04-11,6,16
47230,47230,Mariam,Al Falahi,F,Arab (Other),2009-01-17,8,24
47231,47231,Lina,Al Nuaimi,F,Emirati,2012-11-03,6,16
47232,47232,Zayed,Al Nuaimi,M,Emirati,2009-09-19,8,24
47233,47233,Ahmed,Al Nuaimi,M,Emirati,2013-04-12,5,14
47234,47234,Khalid,Al Shamsi,M,Bangladeshi,2015-03-13,4,10
47235,47235,Sara,Al Mansoori,F,Indian,2013-07-25,6,17
47236,47236,Layla,Al Nuaimi,F,Syrian,2009-05-01,10,30
47237,47237,Fatima,Al Nuaimi,F,Emirati,2012-02-18,7,21
47238,47238,Hassan,Al Zarooni,M,Egyptian,2012-02-11,7,20
47239,47239,Omar,Al Falahi,M,Emirati,2011-12-21,7,20
47240,47240,Zayed,Al Nuaimi,M,Indian,2009-10-07,8,23
47241,47241,Noor,Al Mansoori,F,Emirati,2015-04-08,3,8
47242,47242,Fatima,Al Saadi,F,Syrian,2010-03-07,8,24
47243,47243,Yousef,Al Saadi,M,Lebanese,2008-02-15,11,33
47244,47244,Zayed,Al Murri,M,Pakistani,2017-10-22,2,4
47245,47245,Yousef,Al Shamsi,M,Pakistani,2015-07-13,2,5
47246,47246,Salem,Al Shamsi,M,Palestinian,2006-03-06,12,34
47247,47247,Yousef,Al Falahi,M,Bangladeshi,2006-04-04,12,34
47248,47248,Hind,Al Nuaimi,F,Pakistani,2009-02-02,9,26
47249,47249,Ali,Al Nuaimi,M,Canadian,2007-08-25,12,35
47250,47250,Reem,Al Saadi,F,Indian,2015-04-02,3,9
47251,47251,Yasmin,Al Shamsi,F,Arab (Other),2012-08-08,5,14
47252,47252,Reem,Al Shamsi,F,Emirati,2015-09-29,3,8
47253,47253,Ali,Al Nuaimi,M,Emirati,2016-08-30,1,1
47254,47254,Fatima,Al Suwaidi,F,Emirati,2005-07-04,12,35
47255,47255,Mohammed,Al Zarooni,M,Emirati,2006-02-15,11,31
47256,47256,Zayed,Al Nuaimi,M,Emirati,2015-03-08,3,9
47257,47257,Lina,Al Falahi,F,Indian,2006-10-08,11,31
47258,47258,Salem,Al Rashedi,M,Emirati,2015-02-28,2,6
47259,47259,Ahmed,Al Murri,M,Indian,2012-04-03,7,21
47260,47260,Khalid,Al Murri,M,American,2010-07-17,9,25
47261,47261,Sara,Al Zarooni,F,Pakistani,2015-10-22,3,7
47262,47262,Hind,Al Rashedi,F,Bangladeshi,2009-12-22,8,23
47263,47263,Ali,Al Suwaidi,M,Bangladeshi,2014-01-01,3,7
47264,47264,Mohammed,Al Murri,M,Arab (Other),2015-03-28,4,10
47265,47265,Ali,Al Shamsi,M,Palestinian,2014-05-25,5,14
47266,47266,Yousef,Al Nuaimi,M,Egyptian,2008-09-29,10,29
47267,47267,Sara,Al Falahi,F,Bangladeshi,2008-06-24,11,32
47268,47268,Yasmin,Al Zarooni,F,Canadian,2009-01-04,8,24
47269,47269,Salem,Al Rashedi,M,Pakistani,2014-01-18,5,14
47270,47270,Reem,Al Shamsi,F,Bangladeshi,2010-09-26,8,24
47271,47271,Saif,Al Saadi,M,Emirati,2009-09-19,10,28
47272,47272,Omar,Al Murri,M,Palestinian,2011-06-30,6,18
47273,47273,Ahmed,Al Zarooni,M,Emirati,2009-08-17,10,29
47274,47274,Yasmin,Al Murri,F,Syrian,2012-05-26,7,21
47275,47275,Hind,Al Nuaimi,F,Bangladeshi,2015-01-24,2,6
47276,47276,Omar,Al Mazrouei,M,Bangladeshi,2014-03-11,5,13
47277,47277,Saif,Al Mansoori,M,Bangladeshi,2013-02-26,4,12
47278,47278,Hassan,Al Falahi,M,Arab (Other),2010-09-25,7,21
47279,47279,Mohammed,Al Mansoori,M,Indian,2015-10-12,4,11
47280,47280,Layla,Al Saadi,F,Indian,2007-02-19,12,36
47281,47281,Hassan,Al Falahi,M,Palestinian,2011-03-06,8,23
47282,47282,Ali,Al Mazrouei,M,Syrian,2008-11-02,10,30
47283,47283,Aisha,Al Nuaimi,F,Egyptian,2007-08-29,10,28
47284,47284,Hassan,Al Mansoori,M,Emirati,2007-12-07,10,30
47285,47285,Lina,Al Falahi,F,Arab (Other),2006-06-28,11,31
47286,47286,Ahmed,Al Nuaimi,M,Emirati,2013-04-03,4,12
47287,47287,Fatima,Al Nuaimi,F,Egyptian,2013-10-22,6,17
47288,47288,Fatima,Al Falahi,F,Indian,2009-10-20,8,23
47289,47289,Aisha,Al Rashedi,F,Pakistani,2010-09-01,8,24
47290,47290,Layla,Al Shamsi,F,Egyptian,2005-09-10,12,36
47291,47291,Hassan,Al Mansoori,M,American,2008-05-30,11,33
47292,47292,Ahmed,Al Shamsi,M,Pakistani,2015-07-25,2,6
47293,47293,Lina,Al Suwaidi,F,Emirati,2012-04-07,5,13
47294,47294,Ahmed,Al Mansoori,M,Bangladeshi,2006-02-02,12,35
47295,47295,Hassan,Al Saadi,M,Syrian,2006-08-25,11,32
47296,47296,Lina,Al Rashedi,F,Other,2016-03-13,1,1
47297,47297,Hind,Al Murri,F,American,2009-06-14,10,28
47298,47298,Noor,Al Murri,F,Arab (Other),2011-03-15,7,21
47299,47299,Khalid,Al Nuaimi,M,Bangladeshi,2017-09-12,2,4
47300,47300,Omar,Al Rashedi,M,Arab (Other),2017-03-18,2,6
47301,47301,Lina,Al Zarooni,F,Emirati,2015-02-10,3,8
47302,47302,Zayed,Al Zarooni,M,Syrian,2011-08-22,6,16
47303,47303,Saif,Al Suwaidi,M,American,2014-09-27,5,15
47304,47304,Ahmed,Al Mansoori,M,Arab (Other),2013-03-20,4,12
47305,47305,Salem,Al Shamsi,M,American,2008-09-04,9,25
47306,47306,Ahmed,Al Mansoori,M,Lebanese,2013-09-04,4,10
47307,47307,Ahmed,Al Saadi,M,Emirati,2008-10-31,11,31
47308,47308,Layla,Al Shamsi,F,Palestinian,2010-07-03,7,19
47309,47309,Salem,Al Falahi,M,Emirati,2014-10-04,5,14
47310,47310,Fatima,Al Mansoori,F,Emirati,2011-11-11,6,18
47311,47311,Layla,Al Falahi,F,Canadian,2010-08-25,9,27
47312,47312,Mariam,Al Falahi,F,Emirati,2005-02-22,12,34
47313,47313,Ali,Al Shamsi,M,Emirati,2005-05-12,12,34
47314,47314,Saif,Al Mansoori,M,African,2009-06-17,10,29
47315,47315,Yasmin,Al Murri,F,Bangladeshi,2015-03-07,3,8
47316,47316,Ahmed,Al Mansoori,M,Canadian,2006-07-22,11,31
47317,47317,Omar,Al Falahi,M,Palestinian,2013-02-04,5,15
47318,47318,Hassan,Al Shamsi,M,Arab (Other),2005-08-14,12,36
47319,47319,Fatima,Al Suwaidi,F,Emirati,2010-06-20,8,22
47320,47320,Layla,Al Nuaimi,F,Emirati,2018-10-17,1,2
47321,47321,Ali,Al Rashedi,M,Emirati,2007-11-19,12,34
47322,47322,Noor,Al Mansoori,F,Syrian,2008-09-02,9,27
47323,47323,Omar,Al Shamsi,M,Emirati,2016-03-23,3,7
47324,47324,Ali,Al Shamsi,M,Pakistani,2012-02-06,6,16
47325,47325,Lina,Al Falahi,F,Palestinian,2010-08-07,8,22
47326,47326,Aisha,Al Murri,F,African,2018-06-07,1,3
47327,47327,Yasmin,Al Mazrouei,F,Emirati,2014-04-07,3,8
47328,47328,Khalid,Al Nuaimi,M,Bangladeshi,2011-09-03,7,21
47329,47329,Noor,Al Mazrouei,F,American,2010-07-15,9,26
47330,47330,Zayed,Al Suwaidi,M,Emirati,2012-03-09,6,16
47331,47331,Lina,Al Saadi,F,Lebanese,2007-07-16,10,28
47332,47332,Yasmin,Al Mazrouei,F,Arab (Other),2018-04-16,1,3
47333,47333,Yasmin,Al Saadi,F,Bangladeshi,2010-03-03,9,26
47334,47334,Mariam,Al Suwaidi,F,Bangladeshi,2014-04-24,4,11
47335,47335,Zayed,Al Falahi,M,Pakistani,2008-01-12,9,26
47336,47336,Ahmed,Al Suwaidi,M,Emirati,2006-04-05,11,32
47337,47337,Saif,Al Suwaidi,M,Lebanese,2013-06-02,5,14
47338,47338,Hind,Al Nuaimi,F,Emirati,2007-08-25,11,31
47339,47339,Mariam,Al Saadi,F,Emirati,2008-04-28,10,29
47340,47340,Yasmin,Al Murri,F,Pakistani,2018-03-28,1,2
47341,47341,Salem,Al Shamsi,M,Arab (Other),2017-03-17,2,6
47342,47342,Yousef,Al Rashedi,M,Jordanian,2009-04-25,8,23
47343,47343,Mohammed,Al Suwaidi,M,Pakistani,2014-03-03,3,7
47344,47344,Khalid,Al Mazrouei,M,Indian,2014-04-03,5,15
47345,47345,Fatima,Al Murri,F,Pakistani,2009-07-18,8,22
47346,47346,Zayed,Al Shamsi,M,British,2007-02-09,12,34
47347,47347,Reem,Al Falahi,F,Emirati,2016-12-21,3,7
47348,47348,Yousef,Al Murri,M,Pakistani,2011-01-20,7,21
47349,47349,Ali,Al Nuaimi,M,Arab (Other),2016-09-01,3,8
47350,47350,Hind,Al Mazrouei,F,Bangladeshi,2010-09-03,7,21
47351,47351,Sara,Al Nuaimi,F,American,2012-08-14,6,17
47352,47352,Saif,Al Rashedi,M,Bangladeshi,2007-08-03,11,31
47353,47353,Khalid,Al Mansoori,M,Palestinian,2013-02-10,4,10
47354,47354,Yasmin,Al Suwaidi,F,Syrian,2009-08-06,8,24
47355,47355,Hassan,Al Shamsi,M,Lebanese,2006-12-01,11,33
47356,47356,Sara,Al Mazrouei,F,Emirati,2013-11-02,5,14
47357,47357,Yasmin,Al Murri,F,Lebanese,2016-05-21,2,6
47358,47358,Yousef,Al Mazrouei,M,Emirati,2010-05-29,9,25
47359,47359,Reem,Al Suwaidi,F,British,2006-09-08,12,34
47360,47360,Ali,Al Shamsi,M,Emirati,2015-10-31,2,6
47361,47361,Ali,Al Rashedi,M,Emirati,2009-03-01,9,27
47362,47362,Hassan,Al Falahi,M,Pakistani,2018-12-05,1,1
47363,47363,Hassan,Al Falahi,M,Pakistani,2016-12-09,1,3
47364,47364,Aisha,Al Falahi,F,Canadian,2012-07-22,5,14
47365,47365,Ahmed,Al Murri,M,Emirati,2018-05-02,1,3
47366,47366,Khalid,Al Mansoori,M,Lebanese,2008-02-12,9,25
47367,47367,Lina,Al Shamsi,F,Indian,2015-10-06,2,4
47368,47368,Aisha,Al Falahi,F,American,2014-07-13,3,7
47369,47369,Ahmed,Al Zarooni,M,Bangladeshi,2015-11-23,2,6
47370,47370,Fatima,Al Saadi,F,Bangladeshi,2015-10-21,3,9
47371,47371,Salem,Al Falahi,M,Pakistani,2007-06-14,11,32
47372,47372,Mohammed,Al Shamsi,M,Pakistani,2010-06-05,9,27
47373,47373,Reem,Al Mazrouei,F,Emirati,2013-11-14,4,12
47374,47374,Lina,Al Shamsi,F,Jordanian,2014-05-28,4,12
47375,47375,Saif,Al Saadi,M,Palestinian,2012-05-04,6,18
47376,47376,Saif,Al Nuaimi,M,British,2014-05-06,3,7
47377,47377,Fatima,Al Murri,F,Pakistani,2015-08-16,4,12
47378,47378,Aisha,Al Mazrouei,F,Bangladeshi,2007-08-09,11,33
47379,47379,Ahmed,Al Zarooni,M,Palestinian,2014-03-17,3,9
47380,47380,Lina,Al Mazrouei,F,Lebanese,2015-02-18,3,7
47381,47381,Reem,Al Suwaidi,F,Syrian,2011-07-19,8,22
47382,47382,Khalid,Al Mansoori,M,British,2010-08-27,7,21
47383,47383,Ahmed,Al Zarooni,M,Egyptian,2016-07-19,1,2
47384,47384,Mohammed,Al Murri,M,Emirati,2017-06-26,1,2
47385,47385,Hassan,Al Mansoori,M,Jordanian,2008-10-08,9,26
47386,47386,Noor,Al Shamsi,F,Emirati,2011-01-25,7,20
47387,47387,Hassan,Al Mazrouei,M,Indian,2013-08-06,5,15
47388,47388,Mariam,Al Rashedi,F,Indian,2009-09-11,8,22
47389,47389,Yousef,Al Mazrouei,M,Emirati,2010-03-03,8,24
47390,47390,Zayed,Al Shamsi,M,Jordanian,2016-07-11,1,2
47391,47391,Sara,Al Mansoori,F,British,2011-03-07,8,22
47392,47392,Saif,Al Murri,M,Emirati,2012-03-14,5,15
47393,47393,Yasmin,Al Saadi,F,Arab (Other),2008-11-04,9,26
47394,47394,Saif,Al Saadi,M,Indian,2015-03-23,2,5
47395,47395,Fatima,Al Shamsi,F,Egyptian,2005-01-22,12,34
47396,47396,Yasmin,Al Mazrouei,F,Bangladeshi,2009-02-17,8,23
47397,47397,Omar,Al Murri,M,Bangladeshi,2008-01-01,10,29
47398,47398,Salem,Al Falahi,M,Indian,2007-09-08,12,34
47399,47399,Mohammed,Al Mansoori,M,Palestinian,2009-07-11,8,22
47400,47400,Lina,Al Zarooni,F,Emirati,2015-07-26,4,12
47401,47401,Mohammed,Al Shamsi,M,Arab (Other),2014-03-22,4,10
47402,47402,Mariam,Al Mansoori,F,Pakistani,2006-05-18,12,36
47403,47403,Ahmed,Al Murri,M,Emirati,2007-07-11,12,35
47404,47404,Fatima,Al Zarooni,F,Pakistani,2009-05-16,10,28
47405,47405,Lina,Al Rashedi,F,Emirati,2009-07-19,10,29
47406,47406,Omar,Al Mazrouei,M,Emirati,2010-03-28,9,25
47407,47407,Noor,Al Saadi,F,Jordanian,2015-10-14,2,5
47408,47408,Reem,Al Zarooni,F,Palestinian,2007-10-08,10,28
47409,47409,Khalid,Al Suwaidi,M,Pakistani,2016-10-22,3,9
47410,47410,Ali,Al Saadi,M,Emirati,2011-07-07,7,19
47411,47411,Aisha,Al Zarooni,F,Pakistani,2010-04-10,7,19
47412,47412,Hassan,Al Shamsi,M,African,2014-09-16,5,13
47413,47413,Fatima,Al Murri,F,Arab (Other),2018-11-25,1,3
47414,47414,Hind,Al Zarooni,F,Bangladeshi,2013-01-25,6,17
47415,47415,Zayed,Al Mazrouei,M,Arab (Other),2010-01-01,7,21
47416,47416,Mariam,Al Murri,F,Syrian,2014-12-26,3,8
47417,47417,Omar,Al Saadi,M,Arab (Other),2008-08-26,11,33
47418,47418,Saif,Al Suwaidi,M,Lebanese,2012-10-22,7,20
47419,47419,Noor,Al Mansoori,F,Emirati,2009-04-09,8,23
47420,47420,Layla,Al Falahi,F,American,2011-02-21,7,21
47421,47421,Saif,Al Shamsi,M,Arab (Other),2007-09-07,11,31
47422,47422,Sara,Al Mazrouei,F,Emirati,2005-07-20,12,36
47423,47423,Khalid,Al Murri,M,Lebanese,2014-03-04,5,15
47424,47424,Salem,Al Suwaidi,M,Filipino,2014-05-03,4,11
47425,47425,Lina,Al Suwaidi,F,Other,2011-09-07,6,18
47426,47426,Hind,Al Rashedi,F,Emirati,2016-12-16,3,8
47427,47427,Yasmin,Al Suwaidi,F,Canadian,2015-07-02,3,9
47428,47428,Khalid,Al Zarooni,M,Other,2005-11-05,12,34
47429,47429,Lina,Al Saadi,F,Emirati,2009-03-23,10,30
47430,47430,Layla,Al Shamsi,F,Lebanese,2017-01-17,1,2
47431,47431,Omar,Al Falahi,M,Bangladeshi,2015-09-02,4,11
47432,47432,Mohammed,Al Saadi,M,Emirati,2013-02-07,4,12
47433,47433,Ahmed,Al Rashedi,M,Bangladeshi,2013-09-27,6,17
47434,47434,Yasmin,Al Suwaidi,F,Jordanian,2016-06-30,3,8
47435,47435,Sara,Al Rashedi,F,Emirati,2008-07-26,10,28
47436,47436,Hassan,Al Suwaidi,M,Palestinian,2010-12-16,8,24
47437,47437,Ali,Al Murri,M,Emirati,2010-04-20,8,23
47438,47438,Aisha,Al Suwaidi,F,Canadian,2010-07-27,7,20
47439,47439,Noor,Al Nuaimi,F,Palestinian,2010-03-03,8,23
47440,47440,Sara,Al Nuaimi,F,Indian,2013-08-19,4,10
47441,47441,Omar,Al Mansoori,M,Pakistani,2012-07-29,6,16
47442,47442,Omar,Al Zarooni,M,Egyptian,2011-08-18,8,24
47443,47443,Lina,Al Shamsi,F,American,2011-07-23,8,22
47444,47444,Mohammed,Al Rashedi,M,Other,2018-08-05,1,3
47445,47445,Mohammed,Al Suwaidi,M,Egyptian,2008-03-03,11,31
47446,47446,Saif,Al Mazrouei,M,Emirati,2014-06-14,4,12
47447,47447,Fatima,Al Mazrouei,F,Emirati,2016-03-17,3,8
47448,47448,Ali,Al Saadi,M,Bangladeshi,2007-09-21,10,29
47449,47449,Ali,Al Rashedi,M,Bangladeshi,2015-09-07,2,4
47450,47450,Ali,Al Zarooni,M,Bangladeshi,2017-08-09,2,5
47451,47451,Khalid,Al Nuaimi,M,Emirati,2012-05-27,7,21
47452,47452,Yousef,Al Rashedi,M,Arab (Other),2010-12-19,8,22
47453,47453,Ahmed,Al Saadi,M,Syrian,2011-10-26,7,21
47454,47454,Ahmed,Al Nuaimi,M,British,2007-01-30,12,35
47455,47455,Reem,Al Nuaimi,F,Egyptian,2011-07-11,8,23
47456,47456,Reem,Al Rashedi,F,British,2005-12-14,12,36
47457,47457,Ali,Al Saadi,M,Emirati,2007-01-08,10,30
47458,47458,Mariam,Al Zarooni,F,Jordanian,2005-01-21,12,34
47459,47459,Fatima,Al Suwaidi,F,Indian,2012-10-20,5,13
47460,47460,Hassan,Al Nuaimi,M,Emirati,2006-04-20,12,34
47461,47461,Noor,Al Shamsi,F,Emirati,2014-05-26,5,14
47462,47462,Zayed,Al Saadi,M,Indian,2012-06-03,7,20
47463,47463,Lina,Al Saadi,F,American,2016-07-17,1,1
47464,47464,Noor,Al Shamsi,F,Jordanian,2015-04-11,3,7
47465,47465,Yousef,Al Saadi,M,Indian,2009-03-29,8,23
47466,47466,Zayed,Al Mansoori,M,Emirati,2013-08-27,5,13
47467,47467,Khalid,Al Murri,M,Indian,2014-02-11,3,9
47468,47468,Lina,Al Mansoori,F,Arab (Other),2012-08-14,6,17
47469,47469,Omar,Al Murri,M,Emirati,2008-03-09,10,30
47470,47470,Yasmin,Al Saadi,F,Arab (Other),2007-06-26,10,28
47471,47471,Sara,Al Nuaimi,F,Emirati,2011-01-04,6,17
47472,47472,Noor,Al Nuaimi,F,Emirati,2013-09-03,6,16
47473,47473,Lina,Al Shamsi,F,Emirati,2016-11-17,3,7
47474,47474,Ali,Al Saadi,M,American,2014-11-10,3,9
47475,47475,Zayed,Al Rashedi,M,British,2006-02-17,12,36
47476,47476,Mariam,Al Mazrouei,F,Indian,2017-05-31,1,2
47477,47477,Ahmed,Al Suwaidi,M,Lebanese,2010-07-07,8,24
47478,47478,Mariam,Al Shamsi,F,Indian,2015-12-27,4,12
47479,47479,Mariam,Al Falahi,F,Jordanian,2008-08-16,9,26
47480,47480,Reem,Al Suwaidi,F,Syrian,2008-05-17,11,33
47481,47481,Salem,Al Falahi,M,Emirati,2007-10-25,12,34
47482,47482,Ali,Al Zarooni,M,Emirati,2014-07-04,3,8
47483,47483,Salem,Al Rashedi,M,Syrian,2014-04-02,4,12
47484,47484,Reem,Al Shamsi,F,Lebanese,2009-08-24,8,23
47485,47485,Ahmed,Al Mansoori,M,Indian,2008-01-26,11,33
47486,47486,Fatima,Al Suwaidi,F,Bangladeshi,2007-08-11,10,28
47487,47487,Reem,Al Zarooni,F,Canadian,2017-05-18,1,2
47488,47488,Mohammed,Al Mansoori,M,Emirati,2006-08-01,12,34
47489,47489,Khalid,Al Mansoori,M,Lebanese,2010-07-06,9,26
47490,47490,Yasmin,Al Mansoori,F,British,2013-11-04,4,10
47491,47491,Yasmin,Al Mansoori,F,Palestinian,2008-10-31,9,25
47492,47492,Yasmin,Al Zarooni,F,Filipino,2005-08-18,12,35
47493,47493,Aisha,Al Suwaidi,F,Egyptian,2008-11-25,10,28
47494,47494,Ali,Al Saadi,M,Pakistani,2011-11-22,8,23
47495,47495,Mohammed,Al Mansoori,M,Emirati,2012-01-27,6,18
47496,47496,Sara,Al Rashedi,F,Bangladeshi,2018-08-17,1,2
47497,47497,Mohammed,Al Nuaimi,M,Emirati,2015-05-11,2,4
47498,47498,Hassan,Al Mansoori,M,Emirati,2010-03-28,8,22
47499,47499,Yasmin,Al Rashedi,F,Indian,2010-07-09,9,26
47500,47500,Mohammed,Al Mazrouei,M,Jordanian,2013-08-17,5,13
47501,47501,Mohammed,Al Mansoori,M,Arab (Other),2012-10-26,6,18
47502,47502,Hind,Al Saadi,F,Syrian,2006-12-05,12,34
47503,47503,Salem,Al Mansoori,M,Syrian,2016-04-28,2,6
47504,47504,Mohammed,Al Suwaidi,M,Syrian,2011-07-15,6,16
47505,47505,Yasmin,Al Suwaidi,F,Emirati,2017-12-08,1,3
47506,47506,Ahmed,Al Saadi,M,Emirati,2012-10-12,5,13
47507,47507,Layla,Al Murri,F,Emirati,2010-10-04,7,19
47508,47508,Layla,Al Murri,F,Emirati,2005-12-22,12,34
47509,47509,Zayed,Al Falahi,M,Jordanian,2009-10-28,9,25
47510,47510,Hind,Al Saadi,F,Pakistani,2014-08-05,5,15
47511,47511,Layla,Al Suwaidi,F,Lebanese,2016-12-15,2,5
47512,47512,Omar,Al Saadi,M,Palestinian,2014-07-17,3,8
47513,47513,Hassan,Al Falahi,M,Emirati,2009-04-08,9,25
47514,47514,Omar,Al Mazrouei,M,Pakistani,2014-06-03,3,8
47515,47515,Ahmed,Al Murri,M,Jordanian,2015-08-26,3,7
47516,47516,Khalid,Al Shamsi,M,Filipino,2008-08-11,10,30
47517,47517,Aisha,Al Mazrouei,F,Bangladeshi,2007-10-15,11,33
47518,47518,Reem,Al Nuaimi,F,Emirati,2012-12-15,7,21
47519,47519,Zayed,Al Saadi,M,Emirati,2010-03-28,9,26
47520,47520,Aisha,Al Mansoori,F,Emirati,2016-05-14,1,3
47521,47521,Yousef,Al Mansoori,M,Bangladeshi,2016-02-10,1,2
47522,47522,Hind,Al Mazrouei,F,Jordanian,2014-04-10,3,7
47523,47523,Omar,Al Saadi,M,African,2012-06-08,7,20
47524,47524,Omar,Al Shamsi,M,Syrian,2008-04-26,9,27
47525,47525,Saif,Al Suwaidi,M,Indian,2014-09-29,5,13
47526,47526,Mohammed,Al Shamsi,M,Emirati,2006-12-09,11,31
47527,47527,Fatima,Al Zarooni,F,Bangladeshi,2011-08-05,6,17
47528,47528,Noor,Al Zarooni,F,Jordanian,2014-09-13,5,13
47529,47529,Noor,Al Mansoori,F,Bangladeshi,2017-09-16,2,4
47530,47530,Aisha,Al Murri,F,American,2009-07-14,9,25
47531,47531,Salem,Al Saadi,M,Emirati,2017-02-28,1,3
47532,47532,Layla,Al Mansoori,F,Jordanian,2006-01-13,11,31
47533,47533,Yousef,Al Falahi,M,American,2011-08-15,7,20
47534,47534,Hassan,Al Mazrouei,M,Emirati,2014-06-14,3,7
47535,47535,Layla,Al Shamsi,F,Palestinian,2006-09-25,11,33
47536,47536,Lina,Al Shamsi,F,Pakistani,2015-10-03,4,10
47537,47537,Noor,Al Falahi,F,Other,2011-10-07,8,24
47538,47538,Ali,Al Saadi,M,Emirati,2007-02-02,10,28
47539,47539,Khalid,Al Nuaimi,M,Emirati,2008-02-13,9,25
47540,47540,Yousef,Al Shamsi,M,British,2010-06-04,8,24
47541,47541,Yousef,Al Murri,M,American,2012-10-30,5,14
47542,47542,Hind,Al Falahi,F,Emirati,2013-03-23,4,11
47543,47543,Lina,Al Shamsi,F,Emirati,2010-01-17,8,24
47544,47544,Mariam,Al Suwaidi,F,Palestinian,2013-04-28,4,11
47545,47545,Layla,Al Murri,F,Syrian,2014-04-30,5,14
47546,47546,Fatima,Al Zarooni,F,Arab (Other),2011-03-23,6,17
47547,47547,Ahmed,Al Zarooni,M,Emirati,2017-11-12,2,6
47548,47548,Fatima,Al Nuaimi,F,Lebanese,2018-04-03,1,3
47549,47549,Omar,Al Nuaimi,M,Indian,2012-12-26,7,20
47550,47550,Ahmed,Al Murri,M,Other,2013-06-24,5,15
47551,47551,Ali,Al Mazrouei,M,American,2008-11-08,11,31
47552,47552,Hassan,Al Rashedi,M,Palestinian,2011-10-18,7,20
47553,47553,Salem,Al Mansoori,M,Pakistani,2011-04-08,7,20
47554,47554,Fatima,Al Saadi,F,Egyptian,2016-01-10,2,6
47555,47555,Salem,Al Mazrouei,M,Pakistani,2014-09-10,3,8
47556,47556,Ahmed,Al Mazrouei,M,British,2010-01-14,8,23
47557,47557,Noor,Al Shamsi,F,Emirati,2013-06-23,4,12
47558,47558,Ahmed,Al Shamsi,M,Emirati,2017-03-30,1,3
47559,47559,Zayed,Al Falahi,M,Indian,2013-07-05,5,13
47560,47560,Reem,Al Rashedi,F,Indian,2012-03-15,6,16
47561,47561,Ali,Al Nuaimi,M,British,2009-12-28,10,30
